case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
168,poly_cubic_mix_a__noise_0__seed_2,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2
169,poly_cubic_mix_a__noise_0.001__seed_0,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.001,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0022813239294767,0.002283921345675,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0
170,poly_cubic_mix_a__noise_0.001__seed_1,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.001,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0025407716399668,0.0022121099624385,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1
171,poly_cubic_mix_a__noise_0.001__seed_2,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.001,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0022747333793178,0.0023499353912813,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2
172,poly_cubic_mix_a__noise_0.01__seed_0,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.01,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0243633291566625,0.0208838191113891,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0
173,poly_cubic_mix_a__noise_0.01__seed_1,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.01,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0247785918205172,0.0241885195578108,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1
174,poly_cubic_mix_a__noise_0.01__seed_2,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.01,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0236614676563698,0.0219846153621015,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2
181,poly_cubic_mix_b__noise_0__seed_0,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0
182,poly_cubic_mix_b__noise_0__seed_1,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1
183,poly_cubic_mix_b__noise_0__seed_2,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2
184,poly_cubic_mix_b__noise_0.001__seed_0,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0.001,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0022630399476514,0.0023719891733635,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0
185,poly_cubic_mix_b__noise_0.001__seed_1,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0.001,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0022524563894094,0.0022276680392001,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_1
186,poly_cubic_mix_b__noise_0.001__seed_2,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0.001,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0024658158831037,0.002564477224868,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_2
187,poly_cubic_mix_b__noise_0.01__seed_0,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0.01,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0253462611864565,0.0253430265625782,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_0
188,poly_cubic_mix_b__noise_0.01__seed_1,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0.01,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0244511728754514,0.022972863177083,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_1
189,poly_cubic_mix_b__noise_0.01__seed_2,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0.01,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0230075591392556,0.0227772723209473,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.01__seed_2
196,poly_cubic_mix_c__noise_0__seed_0,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_0
197,poly_cubic_mix_c__noise_0__seed_1,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_1
198,poly_cubic_mix_c__noise_0__seed_2,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0__seed_2
199,poly_cubic_mix_c__noise_0.001__seed_0,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0.001,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0015443937022678,0.0014969746979189,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_0
200,poly_cubic_mix_c__noise_0.001__seed_1,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0.001,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0015794579794445,0.0015602396395905,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_1
201,poly_cubic_mix_c__noise_0.001__seed_2,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0.001,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0015728717911165,0.0014508583538823,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.001__seed_2
202,poly_cubic_mix_c__noise_0.01__seed_0,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0.01,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0154911758363689,0.0161813238030791,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_0
203,poly_cubic_mix_c__noise_0.01__seed_1,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0.01,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0154947971704386,0.0166566380416455,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_1
204,poly_cubic_mix_c__noise_0.01__seed_2,poly_cubic_mix_c,Nguyen,poly_cubic_mix_c_noise_0.01,poly_cubic_mix_c,polynomial,0.5*x3**3 - x3**2 + x3*x3,x3,x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0154051646445645,0.0155457343561043,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_c__noise_0.01__seed_2
211,rational_offset_a__noise_0__seed_0,rational_offset_a,Nguyen,rational_offset_a_noise_0,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_0
212,rational_offset_a__noise_0__seed_1,rational_offset_a,Nguyen,rational_offset_a_noise_0,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_1
213,rational_offset_a__noise_0__seed_2,rational_offset_a,Nguyen,rational_offset_a_noise_0,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0__seed_2
214,rational_offset_a__noise_0.001__seed_0,rational_offset_a,Nguyen,rational_offset_a_noise_0.001,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0008239273707792,0.0008395196712834,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_0
215,rational_offset_a__noise_0.001__seed_1,rational_offset_a,Nguyen,rational_offset_a_noise_0.001,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0008269386126291,0.000831192148931,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_1
216,rational_offset_a__noise_0.001__seed_2,rational_offset_a,Nguyen,rational_offset_a_noise_0.001,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0008271897705956,0.0008015770428217,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.001__seed_2
217,rational_offset_a__noise_0.01__seed_0,rational_offset_a,Nguyen,rational_offset_a_noise_0.01,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0082196223474735,0.0080140816600246,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.01__seed_0
