case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
223,rational_offset_a__noise_0.1__seed_0,rational_offset_a,Nguyen,rational_offset_a_noise_0.1,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.08080329922637985,0.08292142327852553,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_0
224,rational_offset_a__noise_0.1__seed_1,rational_offset_a,Nguyen,rational_offset_a_noise_0.1,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.08177469355270539,0.08377592089185779,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_1
225,rational_offset_a__noise_0.1__seed_2,rational_offset_a,Nguyen,rational_offset_a_noise_0.1,rational_offset_a,rational,(x1 + x2)/(1 + abs(x1)),x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.08279281951066443,0.07778180940355886,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_a__noise_0.1__seed_2
226,rational_offset_b__noise_0__seed_0,rational_offset_b,Nguyen,rational_offset_b_noise_0,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_0
227,rational_offset_b__noise_0__seed_1,rational_offset_b,Nguyen,rational_offset_b_noise_0,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_1
228,rational_offset_b__noise_0__seed_2,rational_offset_b,Nguyen,rational_offset_b_noise_0,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0__seed_2
229,rational_offset_b__noise_0.001__seed_0,rational_offset_b,Nguyen,rational_offset_b_noise_0.001,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0008237091392001467,0.0008305057372400212,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_0
230,rational_offset_b__noise_0.001__seed_1,rational_offset_b,Nguyen,rational_offset_b_noise_0.001,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.000809802595068639,0.0008511271945309867,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_1
231,rational_offset_b__noise_0.001__seed_2,rational_offset_b,Nguyen,rational_offset_b_noise_0.001,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0008353194165961044,0.0009393467270787776,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.001__seed_2
232,rational_offset_b__noise_0.01__seed_0,rational_offset_b,Nguyen,rational_offset_b_noise_0.01,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.00832789799168775,0.00797451687703845,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_0
233,rational_offset_b__noise_0.01__seed_1,rational_offset_b,Nguyen,rational_offset_b_noise_0.01,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.008083264208839376,0.00791963963692515,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_1
234,rational_offset_b__noise_0.01__seed_2,rational_offset_b,Nguyen,rational_offset_b_noise_0.01,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.008540444589996926,0.008627123890359146,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.01__seed_2
235,rational_offset_b__noise_0.05__seed_0,rational_offset_b,Nguyen,rational_offset_b_noise_0.05,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.05,relative_gaussian_y_train_val,0,512,256,1024,0.041634630839966234,0.042015229180617786,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_0
236,rational_offset_b__noise_0.05__seed_1,rational_offset_b,Nguyen,rational_offset_b_noise_0.05,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.05,relative_gaussian_y_train_val,1,512,256,1024,0.04126224795116573,0.03746234303052053,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_1
237,rational_offset_b__noise_0.05__seed_2,rational_offset_b,Nguyen,rational_offset_b_noise_0.05,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.05,relative_gaussian_y_train_val,2,512,256,1024,0.039508851388317195,0.041540973914596824,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.05__seed_2
238,rational_offset_b__noise_0.1__seed_0,rational_offset_b,Nguyen,rational_offset_b_noise_0.1,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.08198202636974802,0.08209038997403222,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_0
239,rational_offset_b__noise_0.1__seed_1,rational_offset_b,Nguyen,rational_offset_b_noise_0.1,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.08077100141200655,0.0816494374602638,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_1
240,rational_offset_b__noise_0.1__seed_2,rational_offset_b,Nguyen,rational_offset_b_noise_0.1,rational_offset_b,rational,(x2 + x3)/(1 + abs(x2)),x2|x3,x2|x3,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.08234088673381751,0.0734382488291727,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_b__noise_0.1__seed_2
241,rational_offset_c__noise_0__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_0
242,rational_offset_c__noise_0__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_1
243,rational_offset_c__noise_0__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0__seed_2
244,rational_offset_c__noise_0.001__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0.001,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.00097542355916907,0.000978745039265815,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_0
245,rational_offset_c__noise_0.001__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0.001,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0009965764731504712,0.000956816845299121,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_1
246,rational_offset_c__noise_0.001__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0.001,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0009979907307756707,0.0009701190333460277,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.001__seed_2
247,rational_offset_c__noise_0.01__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0.01,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.009490863950219504,0.009579622385424355,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_0
248,rational_offset_c__noise_0.01__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0.01,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.009648243920274635,0.00943188219822831,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_1
249,rational_offset_c__noise_0.01__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0.01,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.009501332114087772,0.009780456958747687,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.01__seed_2
250,rational_offset_c__noise_0.05__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0.05,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.05,relative_gaussian_y_train_val,0,512,256,1024,0.04691715162189884,0.04873889889468468,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_0
251,rational_offset_c__noise_0.05__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0.05,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.05,relative_gaussian_y_train_val,1,512,256,1024,0.04797590596369146,0.048307949900258135,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_1
252,rational_offset_c__noise_0.05__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0.05,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.05,relative_gaussian_y_train_val,2,512,256,1024,0.048970060193797516,0.048463031043436175,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.05__seed_2
253,rational_offset_c__noise_0.1__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0.1,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.09619128244617542,0.09345659539505632,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_0
254,rational_offset_c__noise_0.1__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0.1,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.09502182040899235,0.09604391723583533,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_1
255,rational_offset_c__noise_0.1__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0.1,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.09649443840446303,0.09487441538795821,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_offset_c__noise_0.1__seed_2
256,rational_quad_a__noise_0__seed_0,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_0
257,rational_quad_a__noise_0__seed_1,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_a__noise_0__seed_1
