case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
334,rational_offset_c__noise_0.01__seed_3,rational_offset_c,Nguyen,rational_offset_c_noise_0.01,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.01,relative_gaussian_y_train_val,3,512,256,1024,0.009706122671238446,0.01007279631115601,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_3
335,rational_offset_c__noise_0.01__seed_4,rational_offset_c,Nguyen,rational_offset_c_noise_0.01,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.01,relative_gaussian_y_train_val,4,512,256,1024,0.009525601035747679,0.009722198001794462,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.01__seed_4
336,rational_offset_c__noise_0.1__seed_0,rational_offset_c,Nguyen,rational_offset_c_noise_0.1,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.09660170377156418,0.09535800781190093,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_0
337,rational_offset_c__noise_0.1__seed_1,rational_offset_c,Nguyen,rational_offset_c_noise_0.1,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.09597940847667566,0.09662392490575959,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_1
338,rational_offset_c__noise_0.1__seed_2,rational_offset_c,Nguyen,rational_offset_c_noise_0.1,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.09702066281028299,0.09701440432728048,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_2
339,rational_offset_c__noise_0.1__seed_3,rational_offset_c,Nguyen,rational_offset_c_noise_0.1,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.1,relative_gaussian_y_train_val,3,512,256,1024,0.09707496354087325,0.09534153612814496,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_3
340,rational_offset_c__noise_0.1__seed_4,rational_offset_c,Nguyen,rational_offset_c_noise_0.1,rational_offset_c,rational,(x3 + x3)/(1 + abs(x3)),x3,x3,0.1,relative_gaussian_y_train_val,4,512,256,1024,0.09579019054806066,0.0965850006620955,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_offset_c__noise_0.1__seed_4
341,rational_quad_a__noise_0__seed_0,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_0
342,rational_quad_a__noise_0__seed_1,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_1
343,rational_quad_a__noise_0__seed_2,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_2
344,rational_quad_a__noise_0__seed_3,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,3,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_3
345,rational_quad_a__noise_0__seed_4,rational_quad_a,Nguyen,rational_quad_a_noise_0,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.0,relative_gaussian_y_train_val,4,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0__seed_4
346,rational_quad_a__noise_0.001__seed_0,rational_quad_a,Nguyen,rational_quad_a_noise_0.001,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0008719535758591942,0.0007793123745149699,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_0
347,rational_quad_a__noise_0.001__seed_1,rational_quad_a,Nguyen,rational_quad_a_noise_0.001,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0008620524674484497,0.0008497926115860802,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_1
348,rational_quad_a__noise_0.001__seed_2,rational_quad_a,Nguyen,rational_quad_a_noise_0.001,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0008432235566580865,0.0007978687410691636,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_2
349,rational_quad_a__noise_0.001__seed_3,rational_quad_a,Nguyen,rational_quad_a_noise_0.001,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,3,512,256,1024,0.000838945162866212,0.0008658719858954413,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_3
350,rational_quad_a__noise_0.001__seed_4,rational_quad_a,Nguyen,rational_quad_a_noise_0.001,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.001,relative_gaussian_y_train_val,4,512,256,1024,0.0008729511574875137,0.0009023944174919326,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.001__seed_4
351,rational_quad_a__noise_0.01__seed_0,rational_quad_a,Nguyen,rational_quad_a_noise_0.01,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.008417138800712837,0.008708318886937093,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_0
352,rational_quad_a__noise_0.01__seed_1,rational_quad_a,Nguyen,rational_quad_a_noise_0.01,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.009391107989937409,0.0076725960555280035,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_1
353,rational_quad_a__noise_0.01__seed_2,rational_quad_a,Nguyen,rational_quad_a_noise_0.01,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.008097728303974377,0.008973388011500986,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_2
354,rational_quad_a__noise_0.01__seed_3,rational_quad_a,Nguyen,rational_quad_a_noise_0.01,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,3,512,256,1024,0.008068931395660832,0.008829435906085202,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_3
355,rational_quad_a__noise_0.01__seed_4,rational_quad_a,Nguyen,rational_quad_a_noise_0.01,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,4,512,256,1024,0.008565306529653146,0.007432993220513154,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.01__seed_4
356,rational_quad_a__noise_0.1__seed_0,rational_quad_a,Nguyen,rational_quad_a_noise_0.1,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.08144628772702361,0.08996804966132438,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_0
357,rational_quad_a__noise_0.1__seed_1,rational_quad_a,Nguyen,rational_quad_a_noise_0.1,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.09210560585344779,0.08094577901560751,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_1
358,rational_quad_a__noise_0.1__seed_2,rational_quad_a,Nguyen,rational_quad_a_noise_0.1,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.08171468772943777,0.08362841991737491,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_2
359,rational_quad_a__noise_0.1__seed_3,rational_quad_a,Nguyen,rational_quad_a_noise_0.1,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.1,relative_gaussian_y_train_val,3,512,256,1024,0.08380310834750976,0.08613827195633572,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_3
360,rational_quad_a__noise_0.1__seed_4,rational_quad_a,Nguyen,rational_quad_a_noise_0.1,rational_quad_a,rational,(x1**2 + 0.25*x2)/(1 + x3**2),x1|x2|x3,x1|x2|x3,0.1,relative_gaussian_y_train_val,4,512,256,1024,0.08486691559591301,0.08103180588433857,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_a__noise_0.1__seed_4
361,rational_quad_b__noise_0__seed_0,rational_quad_b,Nguyen,rational_quad_b_noise_0,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_0
362,rational_quad_b__noise_0__seed_1,rational_quad_b,Nguyen,rational_quad_b_noise_0,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_1
363,rational_quad_b__noise_0__seed_2,rational_quad_b,Nguyen,rational_quad_b_noise_0,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_2
364,rational_quad_b__noise_0__seed_3,rational_quad_b,Nguyen,rational_quad_b_noise_0,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,3,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_3
365,rational_quad_b__noise_0__seed_4,rational_quad_b,Nguyen,rational_quad_b_noise_0,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,4,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0__seed_4
366,rational_quad_b__noise_0.001__seed_0,rational_quad_b,Nguyen,rational_quad_b_noise_0.001,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.00030262307572560143,0.00032438065611392733,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/rational_quad_b__noise_0.001__seed_0
